episode_key,sketch_id,frame_num_in_episode,character_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,det_score,emotion,confidence,timestamp
1,1,1638,0,407.309326171875,129.1422882080078,762.5082397460938,611.2191162109375,0.830060601234436,neutral,0.6231319904327393,68.31824999999999
1,1,1656,0,394.8955993652344,133.81565856933594,750.6671752929688,620.12255859375,0.8538589477539062,happy,0.9181798696517944,69.06899999999999
1,1,1674,0,365.94891357421875,84.9837646484375,731.1453857421875,577.4647216796875,0.8541209697723389,happy,0.9944297671318054,69.81975
1,1,1692,1,434.7906494140625,95.67506408691406,671.51708984375,437.622314453125,0.8215994834899902,neutral,0.9114727973937988,70.5705
1,1,1728,0,520.322265625,106.50326538085938,890.8147583007812,612.999755859375,0.8445606231689453,happy,0.7484471201896667,72.07199999999999
1,1,1764,0,405.582763671875,168.08993530273438,782.0545043945312,681.161865234375,0.8316147327423096,neutral,0.7714893817901611,73.5735
1,1,1782,0,436.0531005859375,128.8587188720703,826.3841552734375,646.603271484375,0.8915483951568604,happy,0.9951930046081543,74.32424999999999
1,1,1872,0,675.2136840820312,109.9935302734375,857.1947631835938,353.890625,0.8470827341079712,neutral,0.776564359664917,78.07799999999999
1,1,1926,0,410.7214660644531,81.19375610351562,826.5091552734375,622.994140625,0.8443238735198975,happy,0.9954684972763062,80.33024999999999
1,1,1944,0,410.05657958984375,94.56951904296875,841.6055297851562,647.7410888671875,0.8792024850845337,happy,0.9955995082855225,81.08099999999999
1,1,1962,1,443.08544921875,82.46005249023438,722.4710693359375,473.08642578125,0.812345027923584,neutral,0.8319784998893738,81.83175
1,1,1980,0,406.19317626953125,115.41983032226562,829.9127197265625,660.8807373046875,0.8614786863327026,happy,0.9955039620399475,82.5825
1,1,2016,0,470.7940979003906,45.715789794921875,951.1613159179688,666.9425048828125,0.8488961458206177,happy,0.9849539995193481,84.08399999999999
1,1,2052,0,891.38037109375,0.9495086669921875,1008.788818359375,164.65109252929688,0.8626928329467773,neutral,0.5142095685005188,85.5855
1,1,2070,0,868.385009765625,51.81285095214844,985.0606079101562,209.60702514648438,0.8720493912696838,neutral,0.7506705522537231,86.33624999999999
1,1,2088,0,747.9832763671875,56.16020965576172,858.9785766601562,213.84078979492188,0.8637436628341675,neutral,0.6146736741065979,87.08699999999999
1,1,2106,0,717.4183959960938,56.964271545410156,834.7459106445312,207.636962890625,0.8890952467918396,neutral,0.6842472553253174,87.83775
1,1,2124,1,342.37811279296875,73.22592163085938,481.6183776855469,269.36566162109375,0.8637709617614746,fear,0.4891272187232971,88.5885
1,1,2142,1,342.5194091796875,73.659423828125,481.87353515625,269.75537109375,0.8596803545951843,fear,0.5617421865463257,89.33924999999999
1,1,2160,1,342.9934387207031,72.9609146118164,481.6729431152344,267.96514892578125,0.8673332929611206,fear,0.47946420311927795,90.08999999999999
1,1,2178,1,326.6041564941406,55.33808898925781,464.74053955078125,242.64366149902344,0.8604147434234619,fear,0.4690723121166229,90.84075
1,1,2196,0,579.4804077148438,91.27857971191406,865.1754760742188,487.2662353515625,0.8519492149353027,happy,0.9814566373825073,91.5915
1,1,2214,0,785.8165893554688,105.03288269042969,1076.4449462890625,543.2836303710938,0.8400623798370361,neutral,0.9485316276550293,92.34224999999999
1,1,2250,0,650.9719848632812,43.60771179199219,956.3952026367188,460.70172119140625,0.8069190979003906,happy,0.9982239603996277,93.84375
2,2,2469,0,599.29736328125,111.41459655761719,669.199462890625,199.2655792236328,0.8852490782737732,neutral,0.3177622854709625,102.977875
2,2,2487,0,592.8521118164062,102.67658996582031,667.3074340820312,198.65150451660156,0.874527096748352,disgust,0.5133300423622131,103.728625
2,2,2505,0,594.0091552734375,100.99505615234375,673.302734375,200.2050323486328,0.8449503183364868,disgust,0.9227612018585205,104.47937499999999
2,2,2523,0,594.8927001953125,107.55824279785156,678.8125,218.5096435546875,0.8673312664031982,surprise,0.3669283986091614,105.23012499999999
2,2,2541,0,599.03076171875,106.39325714111328,686.2869262695312,216.3381805419922,0.8763176202774048,happy,0.8231222629547119,105.980875
2,2,2559,0,580.1268310546875,109.81434631347656,672.942138671875,230.7693634033203,0.9047962427139282,disgust,0.4673284888267517,106.731625
2,2,2577,1,587.377197265625,263.5614929199219,609.6424560546875,293.0184326171875,0.811222493648529,happy,0.5477542877197266,107.48237499999999
2,2,2595,1,584.2242431640625,268.43023681640625,606.5154418945312,299.85308837890625,0.8322498798370361,happy,0.9706003069877625,108.23312499999999
2,2,2613,1,619.5245361328125,144.95506286621094,721.2500610351562,304.4168701171875,0.9020142555236816,neutral,0.4036707282066345,108.983875
2,2,2631,1,689.1648559570312,153.90365600585938,768.776611328125,267.521728515625,0.8226487636566162,sad,0.8889210820198059,109.734625
2,2,2649,1,696.711669921875,127.98722839355469,770.6781616210938,231.68348693847656,0.8316123485565186,sad,0.9129748940467834,110.48537499999999
2,2,2703,0,573.4129638671875,105.20101928710938,669.0056762695312,232.93423461914062,0.8968549966812134,disgust,0.3982785940170288,112.737625
2,2,2721,0,565.4497680664062,103.25386047363281,661.8605346679688,229.53506469726562,0.900026798248291,sad,0.7936014533042908,113.48837499999999
2,2,2739,0,587.893798828125,109.34112548828125,683.2684326171875,230.67886352539062,0.8948647379875183,disgust,0.3241666555404663,114.23912499999999
2,2,2757,0,604.3292236328125,106.14532470703125,699.450439453125,224.682373046875,0.8865649700164795,sad,0.7034587860107422,114.989875
2,2,2775,0,600.2312622070312,108.24974060058594,696.2442016601562,228.68402099609375,0.8874154090881348,disgust,0.3219951391220093,115.740625
2,2,2793,0,602.1006469726562,111.62132263183594,697.9330444335938,231.7364959716797,0.8961553573608398,sad,0.3485543727874756,116.49137499999999
2,2,2829,2,460.61187744140625,88.79039001464844,514.6503295898438,159.245361328125,0.8626455664634705,neutral,0.8891465067863464,117.992875
2,2,2847,2,445.27984619140625,120.26817321777344,498.93438720703125,189.45046997070312,0.8387266397476196,neutral,0.8191447257995605,118.743625
2,2,2865,2,446.0347900390625,123.01309967041016,500.04766845703125,191.92495727539062,0.8652935028076172,neutral,0.7760108113288879,119.49437499999999
2,2,2865,3,537.0863037109375,93.48574829101562,610.6509399414062,188.7968292236328,0.8192979693412781,neutral,0.44708138704299927,119.49437499999999
2,2,2883,2,450.8757019042969,122.1060791015625,503.60205078125,190.78672790527344,0.8563851118087769,neutral,0.7038650512695312,120.24512499999999
2,2,2883,3,541.6322631835938,92.68977355957031,615.1387939453125,188.9137420654297,0.8229762315750122,neutral,0.8856339454650879,120.24512499999999
2,2,2901,3,476.1270751953125,109.68036651611328,562.3082885742188,223.7420654296875,0.8291529417037964,sad,0.7232892513275146,120.995875
2,2,2919,3,695.896484375,67.75112915039062,785.37890625,185.66966247558594,0.8171266317367554,sad,0.3230973780155182,121.746625
2,2,2973,3,670.9527587890625,81.77230834960938,738.7677612304688,169.93360900878906,0.8370938301086426,neutral,0.7049238085746765,123.998875
2,2,2991,0,586.3294067382812,132.91964721679688,686.84912109375,258.11651611328125,0.901455283164978,happy,0.8922556042671204,124.749625
2,2,3009,0,578.7786865234375,137.733642578125,678.8057250976562,259.86322021484375,0.8945765495300293,surprise,0.6180406808853149,125.50037499999999
2,2,3027,0,595.0877685546875,120.4825668334961,691.8508911132812,243.0673370361328,0.8959513902664185,anger,0.8708864450454712,126.25112499999999
2,2,3045,0,518.621337890625,143.41635131835938,618.4677124023438,267.46600341796875,0.8977619409561157,happy,0.5150181651115417,127.00187499999998
2,2,3135,1,530.7674560546875,130.33541870117188,691.082275390625,374.5360412597656,0.8274228572845459,neutral,0.5762514472007751,130.75562499999998
2,2,3153,1,509.14276123046875,110.5226821899414,673.0374145507812,359.43511962890625,0.8005179166793823,neutral,0.7504019737243652,131.506375
2,2,3171,0,666.4627075195312,112.84272766113281,761.8026123046875,231.94122314453125,0.8921886682510376,disgust,0.8261964321136475,132.257125
2,2,3189,0,560.6896362304688,83.86703491210938,655.1517333984375,202.34869384765625,0.9030514359474182,disgust,0.5436300039291382,133.00787499999998
2,2,3207,0,576.7706298828125,147.47885131835938,672.9960327148438,273.20611572265625,0.9278229475021362,fear,0.4009702205657959,133.758625
2,2,3225,0,629.5765380859375,99.51712799072266,725.2662963867188,220.50538635253906,0.8927950859069824,happy,0.9652705192565918,134.50937499999998
2,2,3243,0,562.8687744140625,96.35125732421875,658.4826049804688,223.20681762695312,0.9083232283592224,disgust,0.6240729689598083,135.260125
2,2,3261,0,658.6541748046875,116.63480377197266,751.8538818359375,239.32785034179688,0.8777395486831665,anger,0.833273708820343,136.010875
2,2,3279,0,628.3040771484375,118.13542175292969,724.0347290039062,248.22842407226562,0.8860652446746826,disgust,0.2802330553531647,136.76162499999998
2,2,3297,0,611.69873046875,122.63764190673828,707.2572021484375,244.73764038085938,0.8959012627601624,disgust,0.6315705180168152,137.512375
2,2,3315,0,630.8531494140625,115.48880004882812,725.9207153320312,235.154296875,0.8839682340621948,disgust,0.666657030582428,138.263125
2,2,3333,0,558.8013916015625,109.49999237060547,653.8014526367188,238.83544921875,0.9132440686225891,anger,0.5464513301849365,139.01387499999998
2,2,3369,2,599.9349975585938,133.22865295410156,769.682373046875,373.0164489746094,0.868410587310791,fear,0.6027169823646545,140.51537499999998
2,2,3387,2,663.031982421875,157.90188598632812,827.1696166992188,387.32440185546875,0.8159860372543335,fear,0.9216517806053162,141.266125
2,2,3459,1,479.8543701171875,117.88742065429688,682.1149291992188,415.6275634765625,0.8035165071487427,neutral,0.708617627620697,144.269125
2,2,3477,3,725.6096801757812,175.95602416992188,802.1341552734375,282.999267578125,0.8131799697875977,disgust,0.3246862292289734,145.01987499999998
2,2,3495,2,831.818359375,93.96525573730469,929.1115112304688,238.22958374023438,0.8748201131820679,happy,0.8892807960510254,145.770625
2,2,3495,3,689.3965454101562,163.41184997558594,768.0857543945312,275.06988525390625,0.829316258430481,sad,0.5539703369140625,145.770625
2,2,3513,2,823.2915649414062,99.31373596191406,912.4086303710938,238.5341796875,0.8612756133079529,happy,0.8946273326873779,146.52137499999998
2,2,3531,1,414.5420837402344,88.26753234863281,608.398681640625,357.9290771484375,0.9024348258972168,fear,0.6371641159057617,147.272125
2,2,3549,0,638.3665771484375,122.19537353515625,736.8907470703125,253.04078674316406,0.9035817384719849,anger,0.7432702779769897,148.022875
2,2,3567,0,548.5166015625,141.68292236328125,651.2267456054688,272.9151611328125,0.899643063545227,surprise,0.42863306403160095,148.77362499999998
2,2,3585,0,520.425048828125,173.50209045410156,623.1630859375,305.43487548828125,0.9010719060897827,happy,0.9835943579673767,149.524375
2,2,3603,3,596.2097778320312,129.2616729736328,680.4277954101562,240.7685089111328,0.8472107648849487,disgust,0.4472538232803345,150.275125
2,2,3621,3,662.0579223632812,143.69192504882812,748.6000366210938,257.1685791015625,0.8619855642318726,anger,0.6433942914009094,151.02587499999998
2,2,3621,2,802.7506103515625,92.9342269897461,889.1245727539062,227.46429443359375,0.8587488532066345,anger,0.6962963342666626,151.02587499999998
2,2,3639,3,382.76812744140625,236.25994873046875,517.8697509765625,421.7284240722656,0.8616366386413574,anger,0.920050859451294,151.776625
2,2,3657,3,348.981689453125,236.14569091796875,493.2198486328125,430.935791015625,0.8329049348831177,anger,0.7986433506011963,152.52737499999998
2,2,3657,2,676.056396484375,100.85017395019531,831.1038208007812,347.71484375,0.8247015476226807,fear,0.647554874420166,152.52737499999998
2,2,3675,3,475.7322692871094,171.19512939453125,535.3348388671875,249.86599731445312,0.8904454708099365,anger,0.5323513150215149,153.278125
2,2,3675,2,390.1824951171875,123.77814483642578,426.61151123046875,168.63143920898438,0.8411067724227905,neutral,0.6220802068710327,153.278125
2,2,3693,2,478.36669921875,118.70513153076172,539.0,192.3297576904297,0.8587926030158997,neutral,0.8038703203201294,154.028875
2,2,3693,1,377.32489013671875,156.7102813720703,410.19525146484375,198.6072235107422,0.8361417055130005,neutral,0.5867890119552612,154.028875
2,2,3711,1,435.6004943847656,132.62452697753906,479.01507568359375,195.93533325195312,0.8831290006637573,sad,0.5215184688568115,154.77962499999998
2,2,3729,1,573.6851806640625,106.60128784179688,633.8179321289062,194.78213500976562,0.8635743260383606,neutral,0.4881303608417511,155.530375
2,2,3747,3,545.33251953125,142.54840087890625,585.258056640625,189.4872589111328,0.8374781012535095,sad,0.5866888761520386,156.281125
2,2,3765,2,803.8156127929688,103.01597595214844,839.2805786132812,146.91421508789062,0.837173342704773,neutral,0.7712908387184143,157.03187499999999
2,2,3783,3,587.3168334960938,138.8516387939453,624.040283203125,185.5242462158203,0.807370662689209,happy,0.7992509603500366,157.782625
2,2,3801,1,337.8484802246094,85.17192077636719,396.2754211425781,173.43157958984375,0.9063436985015869,happy,0.9962068796157837,158.53337499999998
2,2,3819,1,560.3193969726562,111.93403625488281,628.2885131835938,211.3622589111328,0.8724037408828735,happy,0.9976332187652588,159.284125
2,2,3837,2,859.8562622070312,82.62678527832031,920.9443969726562,164.4217987060547,0.8700884580612183,surprise,0.8500736355781555,160.034875
2,2,3855,2,853.99755859375,88.48174285888672,913.516357421875,169.2146453857422,0.8787558078765869,surprise,0.6142706871032715,160.78562499999998
2,2,3855,3,420.0791320800781,140.40411376953125,491.1756591796875,240.313232421875,0.8120733499526978,anger,0.46903425455093384,160.78562499999998
2,2,3873,2,861.275634765625,87.16752624511719,921.4202880859375,168.62313842773438,0.8828302621841431,surprise,0.8626880645751953,161.536375
2,2,3873,3,445.45770263671875,148.39920043945312,517.20751953125,250.48690795898438,0.8296651840209961,anger,0.34476202726364136,161.536375
2,2,3891,2,855.4577026367188,86.5641098022461,914.2023315429688,167.0714111328125,0.8814876675605774,surprise,0.5518572926521301,162.28712499999997
2,2,3891,3,449.3765869140625,134.3738555908203,518.2284545898438,229.04702758789062,0.8452933430671692,disgust,0.46949100494384766,162.28712499999997
2,2,3909,2,846.2813110351562,92.55709838867188,905.0134887695312,170.9723358154297,0.8695054054260254,surprise,0.594646692276001,163.03787499999999
2,2,3909,3,427.6888427734375,149.29855346679688,499.6336975097656,254.98046875,0.8006152510643005,fear,0.5945439338684082,163.03787499999999
2,2,3927,0,561.829833984375,121.53966522216797,659.0724487304688,250.62399291992188,0.9056463241577148,anger,0.8387653231620789,163.788625
2,2,3945,0,637.1069946289062,141.65481567382812,733.821044921875,283.9909362792969,0.8830184936523438,anger,0.8853996992111206,164.53937499999998
2,2,3963,0,609.6829223632812,144.87283325195312,706.7610473632812,274.0226135253906,0.8815203309059143,anger,0.9505488872528076,165.290125
2,2,3981,0,628.9789428710938,149.61163330078125,726.4217529296875,281.7881774902344,0.8773057460784912,anger,0.8942253589630127,166.040875
2,2,3999,0,572.678466796875,132.83523559570312,668.0108642578125,269.9329528808594,0.8973575830459595,anger,0.8833481669425964,166.79162499999998
2,2,4017,2,868.6747436523438,62.40142822265625,916.0322875976562,126.12936401367188,0.8564770817756653,anger,0.7439823746681213,167.542375
2,2,4017,3,468.00543212890625,96.84587097167969,523.7477416992188,175.47801208496094,0.8505806922912598,anger,0.5537119507789612,167.542375
2,2,4035,2,868.7413940429688,60.62535095214844,916.2299194335938,124.99280548095703,0.8527293801307678,anger,0.34668901562690735,168.29312499999997
2,2,4035,3,472.45623779296875,99.31219482421875,529.5187377929688,177.0514373779297,0.828303873538971,anger,0.3593326807022095,168.29312499999997
2,2,4053,3,499.1151428222656,98.08822631835938,554.8663940429688,170.50198364257812,0.872882604598999,neutral,0.3879335820674896,169.04387499999999
2,2,4053,2,872.3900756835938,60.66941833496094,918.9483032226562,126.16851806640625,0.851891040802002,neutral,0.6162721514701843,169.04387499999999
2,2,4071,0,603.1502075195312,191.65652465820312,704.3307495117188,326.3586120605469,0.8798476457595825,anger,0.9498884081840515,169.794625
2,2,4089,0,606.8506469726562,143.77078247070312,703.3333129882812,269.2884216308594,0.8822263479232788,anger,0.8946267366409302,170.54537499999998
2,2,4107,0,625.8899536132812,130.2198486328125,726.0411987304688,271.94049072265625,0.8812768459320068,surprise,0.7458221912384033,171.296125
2,2,4125,0,599.326171875,138.9636993408203,696.4509887695312,273.1898193359375,0.8933005332946777,anger,0.5872933268547058,172.046875
2,2,4143,1,574.108154296875,169.7734375,631.8115234375,255.3067626953125,0.8601542711257935,sad,0.6419708728790283,172.79762499999998
2,2,4161,1,581.8340454101562,172.8387908935547,635.0835571289062,258.0665283203125,0.8172510862350464,sad,0.9030888676643372,173.548375
2,2,4179,1,576.6091918945312,174.68495178222656,634.9154052734375,258.4483642578125,0.8887710571289062,disgust,0.5434094071388245,174.29912499999998
2,2,4197,1,574.2874145507812,179.98374938964844,632.0878295898438,262.05511474609375,0.9044486284255981,disgust,0.5208643674850464,175.049875
2,2,4215,1,590.62255859375,175.17559814453125,648.992919921875,257.06500244140625,0.8810170888900757,sad,0.6940029859542847,175.800625
2,2,4305,0,640.1705932617188,97.42573547363281,728.31103515625,221.55625915527344,0.8798732757568359,anger,0.37085315585136414,179.554375
2,2,4323,0,635.5977783203125,99.89910125732422,724.6333618164062,222.885498046875,0.8849750757217407,neutral,0.5308383703231812,180.30512499999998
2,2,4341,0,624.3416137695312,93.99749755859375,712.3530883789062,217.7901611328125,0.8965204954147339,neutral,0.40538737177848816,181.055875
2,2,4359,0,631.3839721679688,96.49430847167969,720.5299682617188,220.46974182128906,0.9000689387321472,neutral,0.6369566321372986,181.806625
2,2,4377,0,626.482177734375,98.6645736694336,715.5135498046875,223.52615356445312,0.8988608121871948,anger,0.4527181386947632,182.55737499999998
2,2,4395,0,623.9750366210938,98.54580688476562,713.2377319335938,220.78903198242188,0.8960863947868347,anger,0.5431779026985168,183.308125
2,2,4413,0,638.1327514648438,83.73838806152344,727.4815063476562,197.94183349609375,0.8465132117271423,sad,0.8929052948951721,184.058875
2,2,4431,0,668.1795654296875,95.1733169555664,751.295166015625,218.46958923339844,0.8678089380264282,sad,0.8014687299728394,184.80962499999998
2,2,4449,0,737.5097045898438,105.88948059082031,830.6881103515625,237.5450897216797,0.886353075504303,happy,0.41946086287498474,185.560375
2,2,4593,0,570.2769775390625,132.8876190185547,667.67822265625,270.6569519042969,0.8978214859962463,anger,0.8829169273376465,191.566375
2,2,4611,0,678.7254028320312,108.81600952148438,775.3677368164062,237.60317993164062,0.8965080380439758,happy,0.9882098436355591,192.31712499999998
2,2,4629,0,537.2300415039062,196.7547149658203,642.4564208984375,336.0126953125,0.9289497137069702,anger,0.9090083241462708,193.067875
2,2,4683,0,748.2804565429688,112.81171417236328,837.9905395507812,234.55923461914062,0.8655209541320801,surprise,0.5494837760925293,195.320125
2,2,4701,0,720.4427490234375,89.5861587524414,811.0419921875,214.69476318359375,0.8934363126754761,anger,0.4446907341480255,196.07087499999997
2,2,4719,0,641.6287231445312,99.98040771484375,734.5870971679688,225.86618041992188,0.9076849818229675,disgust,0.34378790855407715,196.82162499999998
2,2,4737,0,609.0127563476562,77.72929382324219,696.2362670898438,204.8216552734375,0.9008890390396118,surprise,0.3138107359409332,197.572375
2,2,4755,0,790.4701538085938,80.52220153808594,879.4124145507812,200.96881103515625,0.8768776059150696,happy,0.8462344408035278,198.32312499999998
2,2,4773,0,612.3883056640625,75.39960479736328,700.284912109375,210.7407989501953,0.896176278591156,sad,0.5413783192634583,199.073875
2,2,4791,0,574.16845703125,78.28247833251953,662.5174560546875,208.13641357421875,0.9062626957893372,anger,0.5905613303184509,199.824625
