sketch_id,name,sketch_order,season,episode,time_bin,time_bin_start,time_bin_end,time_bin_center,emotion,count,total_detections,dominance_ratio,category,category2
54,Mars Restaurant,53,2,5,50.0-55.0%,50.0,55.0,52.5,fear,5,17,0.29411764705882354,dating,restaurant
54,Mars Restaurant,53,2,5,55.0-60.0%,55.0,60.0,57.5,neutral,8,19,0.42105263157894735,dating,restaurant
54,Mars Restaurant,53,2,5,60.0-65.0%,60.0,65.0,62.5,happy,7,18,0.3888888888888889,dating,restaurant
54,Mars Restaurant,53,2,5,65.0-70.0%,65.0,70.0,67.5,happy,3,11,0.2727272727272727,dating,restaurant
54,Mars Restaurant,53,2,5,70.0-75.0%,70.0,75.0,72.5,disgust,6,16,0.375,dating,restaurant
54,Mars Restaurant,53,2,5,75.0-80.0%,75.0,80.0,77.5,neutral,7,20,0.35,dating,restaurant
54,Mars Restaurant,53,2,5,80.0-85.0%,80.0,85.0,82.5,happy,4,10,0.4,dating,restaurant
54,Mars Restaurant,53,2,5,85.0-90.0%,85.0,90.0,87.5,neutral,11,21,0.5238095238095238,dating,restaurant
54,Mars Restaurant,53,2,5,90.0-95.0%,90.0,95.0,92.5,happy,8,16,0.5,dating,restaurant
54,Mars Restaurant,53,2,5,95.0-100.0%,95.0,100.0,97.5,happy,9,16,0.5625,dating,restaurant
55,Dave Suit,54,2,6,0.0-5.0%,0.0,5.0,2.5,sad,5,7,0.7142857142857143,office,
55,Dave Suit,54,2,6,5.0-10.0%,5.0,10.0,7.5,neutral,16,23,0.6956521739130435,office,
55,Dave Suit,54,2,6,10.0-15.0%,10.0,15.0,12.5,neutral,8,14,0.5714285714285714,office,
55,Dave Suit,54,2,6,15.0-20.0%,15.0,20.0,17.5,neutral,8,13,0.6153846153846154,office,
55,Dave Suit,54,2,6,20.0-25.0%,20.0,25.0,22.5,surprise,7,7,1.0,office,
55,Dave Suit,54,2,6,25.0-30.0%,25.0,30.0,27.5,surprise,6,11,0.5454545454545454,office,
55,Dave Suit,54,2,6,30.0-35.0%,30.0,35.0,32.5,sad,3,7,0.42857142857142855,office,
55,Dave Suit,54,2,6,35.0-40.0%,35.0,40.0,37.5,surprise,4,8,0.5,office,
55,Dave Suit,54,2,6,40.0-45.0%,40.0,45.0,42.5,surprise,6,12,0.5,office,
55,Dave Suit,54,2,6,45.0-50.0%,45.0,50.0,47.5,neutral,5,13,0.38461538461538464,office,
55,Dave Suit,54,2,6,50.0-55.0%,50.0,55.0,52.5,neutral,3,7,0.42857142857142855,office,
55,Dave Suit,54,2,6,55.0-60.0%,55.0,60.0,57.5,sad,12,15,0.8,office,
55,Dave Suit,54,2,6,60.0-65.0%,60.0,65.0,62.5,sad,8,10,0.8,office,
55,Dave Suit,54,2,6,65.0-70.0%,65.0,70.0,67.5,sad,11,18,0.6111111111111112,office,
55,Dave Suit,54,2,6,70.0-75.0%,70.0,75.0,72.5,neutral,10,19,0.5263157894736842,office,
55,Dave Suit,54,2,6,75.0-80.0%,75.0,80.0,77.5,neutral,11,21,0.5238095238095238,office,
55,Dave Suit,54,2,6,80.0-85.0%,80.0,85.0,82.5,anger,5,10,0.5,office,
55,Dave Suit,54,2,6,85.0-90.0%,85.0,90.0,87.5,neutral,5,14,0.35714285714285715,office,
55,Dave Suit,54,2,6,90.0-95.0%,90.0,95.0,92.5,neutral,10,20,0.5,office,
55,Dave Suit,54,2,6,95.0-100.0%,95.0,100.0,97.5,happy,4,6,0.6666666666666666,office,
56,Driver's Ed,55,2,6,0.0-5.0%,0.0,5.0,2.5,neutral,20,35,0.5714285714285714,class,
56,Driver's Ed,55,2,6,5.0-10.0%,5.0,10.0,7.5,neutral,27,40,0.675,class,
56,Driver's Ed,55,2,6,10.0-15.0%,10.0,15.0,12.5,happy,12,26,0.46153846153846156,class,
56,Driver's Ed,55,2,6,15.0-20.0%,15.0,20.0,17.5,happy,3,8,0.375,class,
56,Driver's Ed,55,2,6,20.0-25.0%,20.0,25.0,22.5,neutral,6,15,0.4,class,
56,Driver's Ed,55,2,6,25.0-30.0%,25.0,30.0,27.5,sad,12,24,0.5,class,
56,Driver's Ed,55,2,6,30.0-35.0%,30.0,35.0,32.5,fear,7,18,0.3888888888888889,class,
56,Driver's Ed,55,2,6,35.0-40.0%,35.0,40.0,37.5,sad,8,20,0.4,class,
56,Driver's Ed,55,2,6,40.0-45.0%,40.0,45.0,42.5,sad,9,27,0.3333333333333333,class,
56,Driver's Ed,55,2,6,45.0-50.0%,45.0,50.0,47.5,sad,8,17,0.47058823529411764,class,
56,Driver's Ed,55,2,6,50.0-55.0%,50.0,55.0,52.5,sad,8,23,0.34782608695652173,class,
56,Driver's Ed,55,2,6,55.0-60.0%,55.0,60.0,57.5,neutral,12,19,0.631578947368421,class,
56,Driver's Ed,55,2,6,60.0-65.0%,60.0,65.0,62.5,sad,13,25,0.52,class,
56,Driver's Ed,55,2,6,65.0-70.0%,65.0,70.0,67.5,sad,9,23,0.391304347826087,class,
56,Driver's Ed,55,2,6,70.0-75.0%,70.0,75.0,72.5,sad,11,34,0.3235294117647059,class,
56,Driver's Ed,55,2,6,75.0-80.0%,75.0,80.0,77.5,sad,12,29,0.41379310344827586,class,
56,Driver's Ed,55,2,6,80.0-85.0%,80.0,85.0,82.5,sad,8,15,0.5333333333333333,class,
56,Driver's Ed,55,2,6,85.0-90.0%,85.0,90.0,87.5,happy,7,15,0.4666666666666667,class,
56,Driver's Ed,55,2,6,90.0-95.0%,90.0,95.0,92.5,surprise,4,9,0.4444444444444444,class,
56,Driver's Ed,55,2,6,95.0-100.0%,95.0,100.0,97.5,happy,9,20,0.45,class,
57,Tammy Craps,56,2,6,0.0-5.0%,0.0,5.0,2.5,happy,4,7,0.5714285714285714,commercial,
57,Tammy Craps,56,2,6,5.0-10.0%,5.0,10.0,7.5,happy,6,11,0.5454545454545454,commercial,
57,Tammy Craps,56,2,6,10.0-15.0%,10.0,15.0,12.5,happy,6,9,0.6666666666666666,commercial,
57,Tammy Craps,56,2,6,15.0-20.0%,15.0,20.0,17.5,happy,2,2,1.0,commercial,
57,Tammy Craps,56,2,6,20.0-25.0%,20.0,25.0,22.5,happy,5,10,0.5,commercial,
57,Tammy Craps,56,2,6,25.0-30.0%,25.0,30.0,27.5,sad,5,8,0.625,commercial,
57,Tammy Craps,56,2,6,30.0-35.0%,30.0,35.0,32.5,disgust,3,6,0.5,commercial,
57,Tammy Craps,56,2,6,35.0-40.0%,35.0,40.0,37.5,disgust,2,3,0.6666666666666666,commercial,
57,Tammy Craps,56,2,6,40.0-45.0%,40.0,45.0,42.5,sad,1,2,0.5,commercial,
57,Tammy Craps,56,2,6,45.0-50.0%,45.0,50.0,47.5,happy,2,6,0.3333333333333333,commercial,
57,Tammy Craps,56,2,6,50.0-55.0%,50.0,55.0,52.5,sad,13,21,0.6190476190476191,commercial,
57,Tammy Craps,56,2,6,55.0-60.0%,55.0,60.0,57.5,sad,4,8,0.5,commercial,
57,Tammy Craps,56,2,6,60.0-65.0%,60.0,65.0,62.5,sad,6,9,0.6666666666666666,commercial,
57,Tammy Craps,56,2,6,65.0-70.0%,65.0,70.0,67.5,sad,5,5,1.0,commercial,
57,Tammy Craps,56,2,6,70.0-75.0%,70.0,75.0,72.5,happy,1,2,0.5,commercial,
57,Tammy Craps,56,2,6,75.0-80.0%,75.0,80.0,77.5,happy,3,4,0.75,commercial,
57,Tammy Craps,56,2,6,90.0-95.0%,90.0,95.0,92.5,sad,6,6,1.0,commercial,
57,Tammy Craps,56,2,6,95.0-100.0%,95.0,100.0,97.5,sad,3,7,0.42857142857142855,commercial,
58,Big Wave,57,2,6,0.0-5.0%,0.0,5.0,2.5,neutral,9,20,0.45,office,
58,Big Wave,57,2,6,5.0-10.0%,5.0,10.0,7.5,neutral,20,28,0.7142857142857143,office,
58,Big Wave,57,2,6,10.0-15.0%,10.0,15.0,12.5,neutral,14,18,0.7777777777777778,office,
58,Big Wave,57,2,6,15.0-20.0%,15.0,20.0,17.5,happy,11,19,0.5789473684210527,office,
58,Big Wave,57,2,6,20.0-25.0%,20.0,25.0,22.5,happy,15,19,0.7894736842105263,office,
58,Big Wave,57,2,6,25.0-30.0%,25.0,30.0,27.5,happy,4,13,0.3076923076923077,office,
58,Big Wave,57,2,6,30.0-35.0%,30.0,35.0,32.5,happy,4,13,0.3076923076923077,office,
58,Big Wave,57,2,6,35.0-40.0%,35.0,40.0,37.5,happy,5,8,0.625,office,
58,Big Wave,57,2,6,40.0-45.0%,40.0,45.0,42.5,happy,10,21,0.47619047619047616,office,
58,Big Wave,57,2,6,45.0-50.0%,45.0,50.0,47.5,happy,3,6,0.5,office,
58,Big Wave,57,2,6,50.0-55.0%,50.0,55.0,52.5,neutral,7,12,0.5833333333333334,office,
58,Big Wave,57,2,6,55.0-60.0%,55.0,60.0,57.5,sad,7,13,0.5384615384615384,office,
58,Big Wave,57,2,6,60.0-65.0%,60.0,65.0,62.5,neutral,13,22,0.5909090909090909,office,
58,Big Wave,57,2,6,65.0-70.0%,65.0,70.0,67.5,disgust,6,13,0.46153846153846156,office,
58,Big Wave,57,2,6,70.0-75.0%,70.0,75.0,72.5,disgust,6,11,0.5454545454545454,office,
58,Big Wave,57,2,6,75.0-80.0%,75.0,80.0,77.5,sad,7,10,0.7,office,
58,Big Wave,57,2,6,80.0-85.0%,80.0,85.0,82.5,surprise,4,8,0.5,office,
58,Big Wave,57,2,6,85.0-90.0%,85.0,90.0,87.5,neutral,10,23,0.43478260869565216,office,
58,Big Wave,57,2,6,90.0-95.0%,90.0,95.0,92.5,sad,4,6,0.6666666666666666,office,
58,Big Wave,57,2,6,95.0-100.0%,95.0,100.0,97.5,happy,5,10,0.5,office,
59,Claire's,58,2,6,0.0-5.0%,0.0,5.0,2.5,neutral,4,11,0.36363636363636365,kids,
59,Claire's,58,2,6,5.0-10.0%,5.0,10.0,7.5,happy,1,2,0.5,kids,
59,Claire's,58,2,6,10.0-15.0%,10.0,15.0,12.5,fear,3,7,0.42857142857142855,kids,
59,Claire's,58,2,6,15.0-20.0%,15.0,20.0,17.5,neutral,2,7,0.2857142857142857,kids,
59,Claire's,58,2,6,20.0-25.0%,20.0,25.0,22.5,happy,5,10,0.5,kids,
59,Claire's,58,2,6,25.0-30.0%,25.0,30.0,27.5,happy,3,9,0.3333333333333333,kids,
59,Claire's,58,2,6,30.0-35.0%,30.0,35.0,32.5,neutral,4,6,0.6666666666666666,kids,
59,Claire's,58,2,6,35.0-40.0%,35.0,40.0,37.5,surprise,5,15,0.3333333333333333,kids,
59,Claire's,58,2,6,40.0-45.0%,40.0,45.0,42.5,neutral,3,9,0.3333333333333333,kids,
59,Claire's,58,2,6,45.0-50.0%,45.0,50.0,47.5,fear,1,3,0.3333333333333333,kids,
59,Claire's,58,2,6,50.0-55.0%,50.0,55.0,52.5,surprise,4,9,0.4444444444444444,kids,
59,Claire's,58,2,6,55.0-60.0%,55.0,60.0,57.5,disgust,3,12,0.25,kids,
59,Claire's,58,2,6,60.0-65.0%,60.0,65.0,62.5,surprise,6,9,0.6666666666666666,kids,
59,Claire's,58,2,6,65.0-70.0%,65.0,70.0,67.5,surprise,5,7,0.7142857142857143,kids,
59,Claire's,58,2,6,70.0-75.0%,70.0,75.0,72.5,surprise,6,7,0.8571428571428571,kids,
59,Claire's,58,2,6,75.0-80.0%,75.0,80.0,77.5,anger,4,12,0.3333333333333333,kids,
59,Claire's,58,2,6,80.0-85.0%,80.0,85.0,82.5,surprise,4,8,0.5,kids,
59,Claire's,58,2,6,85.0-90.0%,85.0,90.0,87.5,happy,3,8,0.375,kids,
59,Claire's,58,2,6,90.0-95.0%,90.0,95.0,92.5,fear,1,3,0.3333333333333333,kids,
59,Claire's,58,2,6,95.0-100.0%,95.0,100.0,97.5,neutral,4,10,0.4,kids,
60,Barley Tonight,59,3,1,0.0-5.0%,0.0,5.0,2.5,neutral,6,16,0.375,reality tv,
60,Barley Tonight,59,3,1,5.0-10.0%,5.0,10.0,7.5,anger,5,9,0.5555555555555556,reality tv,
60,Barley Tonight,59,3,1,10.0-15.0%,10.0,15.0,12.5,anger,6,11,0.5454545454545454,reality tv,
60,Barley Tonight,59,3,1,15.0-20.0%,15.0,20.0,17.5,anger,5,11,0.45454545454545453,reality tv,
60,Barley Tonight,59,3,1,20.0-25.0%,20.0,25.0,22.5,sad,6,11,0.5454545454545454,reality tv,
60,Barley Tonight,59,3,1,25.0-30.0%,25.0,30.0,27.5,anger,8,10,0.8,reality tv,
60,Barley Tonight,59,3,1,30.0-35.0%,30.0,35.0,32.5,sad,4,10,0.4,reality tv,
60,Barley Tonight,59,3,1,35.0-40.0%,35.0,40.0,37.5,sad,5,10,0.5,reality tv,
60,Barley Tonight,59,3,1,40.0-45.0%,40.0,45.0,42.5,disgust,7,11,0.6363636363636364,reality tv,
60,Barley Tonight,59,3,1,45.0-50.0%,45.0,50.0,47.5,sad,5,10,0.5,reality tv,
60,Barley Tonight,59,3,1,50.0-55.0%,50.0,55.0,52.5,disgust,5,11,0.45454545454545453,reality tv,
60,Barley Tonight,59,3,1,55.0-60.0%,55.0,60.0,57.5,anger,4,9,0.4444444444444444,reality tv,
60,Barley Tonight,59,3,1,60.0-65.0%,60.0,65.0,62.5,neutral,5,13,0.38461538461538464,reality tv,
60,Barley Tonight,59,3,1,65.0-70.0%,65.0,70.0,67.5,anger,3,6,0.5,reality tv,
60,Barley Tonight,59,3,1,70.0-75.0%,70.0,75.0,72.5,anger,3,4,0.75,reality tv,
60,Barley Tonight,59,3,1,75.0-80.0%,75.0,80.0,77.5,anger,2,3,0.6666666666666666,reality tv,
60,Barley Tonight,59,3,1,80.0-85.0%,80.0,85.0,82.5,anger,6,8,0.75,reality tv,
60,Barley Tonight,59,3,1,85.0-90.0%,85.0,90.0,87.5,anger,6,10,0.6,reality tv,
60,Barley Tonight,59,3,1,90.0-95.0%,90.0,95.0,92.5,sad,4,11,0.36363636363636365,reality tv,
60,Barley Tonight,59,3,1,95.0-100.0%,95.0,100.0,97.5,sad,5,10,0.5,reality tv,
61,Mortal Enemies,60,3,1,0.0-5.0%,0.0,5.0,2.5,happy,23,32,0.71875,office,
61,Mortal Enemies,60,3,1,5.0-10.0%,5.0,10.0,7.5,happy,12,24,0.5,office,
61,Mortal Enemies,60,3,1,10.0-15.0%,10.0,15.0,12.5,happy,27,36,0.75,office,
61,Mortal Enemies,60,3,1,15.0-20.0%,15.0,20.0,17.5,happy,14,23,0.6086956521739131,office,
61,Mortal Enemies,60,3,1,20.0-25.0%,20.0,25.0,22.5,happy,18,34,0.5294117647058824,office,
61,Mortal Enemies,60,3,1,25.0-30.0%,25.0,30.0,27.5,neutral,16,30,0.5333333333333333,office,
61,Mortal Enemies,60,3,1,30.0-35.0%,30.0,35.0,32.5,neutral,9,32,0.28125,office,
61,Mortal Enemies,60,3,1,35.0-40.0%,35.0,40.0,37.5,neutral,7,19,0.3684210526315789,office,
61,Mortal Enemies,60,3,1,40.0-45.0%,40.0,45.0,42.5,happy,5,17,0.29411764705882354,office,
61,Mortal Enemies,60,3,1,45.0-50.0%,45.0,50.0,47.5,neutral,8,24,0.3333333333333333,office,
61,Mortal Enemies,60,3,1,50.0-55.0%,50.0,55.0,52.5,neutral,10,23,0.43478260869565216,office,
61,Mortal Enemies,60,3,1,55.0-60.0%,55.0,60.0,57.5,neutral,42,64,0.65625,office,
61,Mortal Enemies,60,3,1,60.0-65.0%,60.0,65.0,62.5,neutral,12,27,0.4444444444444444,office,
61,Mortal Enemies,60,3,1,65.0-70.0%,65.0,70.0,67.5,neutral,13,27,0.48148148148148145,office,
61,Mortal Enemies,60,3,1,70.0-75.0%,70.0,75.0,72.5,happy,3,14,0.21428571428571427,office,
61,Mortal Enemies,60,3,1,75.0-80.0%,75.0,80.0,77.5,sad,12,20,0.6,office,
61,Mortal Enemies,60,3,1,80.0-85.0%,80.0,85.0,82.5,sad,7,14,0.5,office,
61,Mortal Enemies,60,3,1,85.0-90.0%,85.0,90.0,87.5,neutral,11,18,0.6111111111111112,office,
61,Mortal Enemies,60,3,1,90.0-95.0%,90.0,95.0,92.5,neutral,15,21,0.7142857142857143,office,
61,Mortal Enemies,60,3,1,95.0-100.0%,95.0,100.0,97.5,neutral,21,33,0.6363636363636364,office,
62,Summer Loving,61,3,1,0.0-5.0%,0.0,5.0,2.5,neutral,8,14,0.5714285714285714,reality tv,dating
62,Summer Loving,61,3,1,5.0-10.0%,5.0,10.0,7.5,neutral,2,5,0.4,reality tv,dating
62,Summer Loving,61,3,1,10.0-15.0%,10.0,15.0,12.5,neutral,4,10,0.4,reality tv,dating
62,Summer Loving,61,3,1,15.0-20.0%,15.0,20.0,17.5,happy,5,10,0.5,reality tv,dating
62,Summer Loving,61,3,1,20.0-25.0%,20.0,25.0,22.5,sad,11,14,0.7857142857142857,reality tv,dating
62,Summer Loving,61,3,1,25.0-30.0%,25.0,30.0,27.5,sad,4,5,0.8,reality tv,dating
62,Summer Loving,61,3,1,30.0-35.0%,30.0,35.0,32.5,sad,5,9,0.5555555555555556,reality tv,dating
62,Summer Loving,61,3,1,35.0-40.0%,35.0,40.0,37.5,sad,7,8,0.875,reality tv,dating
62,Summer Loving,61,3,1,40.0-45.0%,40.0,45.0,42.5,sad,6,9,0.6666666666666666,reality tv,dating
62,Summer Loving,61,3,1,45.0-50.0%,45.0,50.0,47.5,neutral,5,10,0.5,reality tv,dating
62,Summer Loving,61,3,1,50.0-55.0%,50.0,55.0,52.5,sad,7,9,0.7777777777777778,reality tv,dating
62,Summer Loving,61,3,1,55.0-60.0%,55.0,60.0,57.5,sad,8,8,1.0,reality tv,dating
62,Summer Loving,61,3,1,60.0-65.0%,60.0,65.0,62.5,sad,9,9,1.0,reality tv,dating
62,Summer Loving,61,3,1,65.0-70.0%,65.0,70.0,67.5,sad,10,11,0.9090909090909091,reality tv,dating
62,Summer Loving,61,3,1,70.0-75.0%,70.0,75.0,72.5,sad,5,10,0.5,reality tv,dating
62,Summer Loving,61,3,1,75.0-80.0%,75.0,80.0,77.5,sad,7,10,0.7,reality tv,dating
62,Summer Loving,61,3,1,80.0-85.0%,80.0,85.0,82.5,sad,7,11,0.6363636363636364,reality tv,dating
62,Summer Loving,61,3,1,85.0-90.0%,85.0,90.0,87.5,sad,6,9,0.6666666666666666,reality tv,dating
62,Summer Loving,61,3,1,90.0-95.0%,90.0,95.0,92.5,sad,7,11,0.6363636363636364,reality tv,dating
62,Summer Loving,61,3,1,95.0-100.0%,95.0,100.0,97.5,neutral,7,16,0.4375,reality tv,dating
63,Dad Video,62,3,1,0.0-5.0%,0.0,5.0,2.5,happy,3,7,0.42857142857142855,family,
63,Dad Video,62,3,1,5.0-10.0%,5.0,10.0,7.5,neutral,7,10,0.7,family,
63,Dad Video,62,3,1,10.0-15.0%,10.0,15.0,12.5,neutral,6,7,0.8571428571428571,family,
63,Dad Video,62,3,1,15.0-20.0%,15.0,20.0,17.5,neutral,4,7,0.5714285714285714,family,
63,Dad Video,62,3,1,20.0-25.0%,20.0,25.0,22.5,neutral,2,3,0.6666666666666666,family,
63,Dad Video,62,3,1,25.0-30.0%,25.0,30.0,27.5,sad,4,9,0.4444444444444444,family,
63,Dad Video,62,3,1,30.0-35.0%,30.0,35.0,32.5,anger,3,7,0.42857142857142855,family,
63,Dad Video,62,3,1,35.0-40.0%,35.0,40.0,37.5,neutral,5,10,0.5,family,
63,Dad Video,62,3,1,40.0-45.0%,40.0,45.0,42.5,neutral,8,14,0.5714285714285714,family,
63,Dad Video,62,3,1,45.0-50.0%,45.0,50.0,47.5,neutral,2,6,0.3333333333333333,family,
63,Dad Video,62,3,1,50.0-55.0%,50.0,55.0,52.5,neutral,5,12,0.4166666666666667,family,
63,Dad Video,62,3,1,55.0-60.0%,55.0,60.0,57.5,happy,5,7,0.7142857142857143,family,
63,Dad Video,62,3,1,60.0-65.0%,60.0,65.0,62.5,happy,5,11,0.45454545454545453,family,
63,Dad Video,62,3,1,65.0-70.0%,65.0,70.0,67.5,disgust,2,7,0.2857142857142857,family,
63,Dad Video,62,3,1,70.0-75.0%,70.0,75.0,72.5,neutral,7,13,0.5384615384615384,family,
63,Dad Video,62,3,1,75.0-80.0%,75.0,80.0,77.5,anger,2,6,0.3333333333333333,family,
63,Dad Video,62,3,1,80.0-85.0%,80.0,85.0,82.5,anger,2,5,0.4,family,
63,Dad Video,62,3,1,85.0-90.0%,85.0,90.0,87.5,sad,2,2,1.0,family,
63,Dad Video,62,3,1,90.0-95.0%,90.0,95.0,92.5,neutral,2,4,0.5,family,
63,Dad Video,62,3,1,95.0-100.0%,95.0,100.0,97.5,neutral,9,11,0.8181818181818182,family,
64,Designated Driver,63,3,1,0.0-5.0%,0.0,5.0,2.5,neutral,10,18,0.5555555555555556,office,driving
64,Designated Driver,63,3,1,5.0-10.0%,5.0,10.0,7.5,neutral,8,18,0.4444444444444444,office,driving
64,Designated Driver,63,3,1,10.0-15.0%,10.0,15.0,12.5,neutral,7,17,0.4117647058823529,office,driving
64,Designated Driver,63,3,1,15.0-20.0%,15.0,20.0,17.5,neutral,5,9,0.5555555555555556,office,driving
64,Designated Driver,63,3,1,20.0-25.0%,20.0,25.0,22.5,neutral,3,8,0.375,office,driving
64,Designated Driver,63,3,1,25.0-30.0%,25.0,30.0,27.5,surprise,6,18,0.3333333333333333,office,driving
64,Designated Driver,63,3,1,30.0-35.0%,30.0,35.0,32.5,sad,3,10,0.3,office,driving
64,Designated Driver,63,3,1,35.0-40.0%,35.0,40.0,37.5,neutral,7,19,0.3684210526315789,office,driving
64,Designated Driver,63,3,1,40.0-45.0%,40.0,45.0,42.5,sad,4,11,0.36363636363636365,office,driving
64,Designated Driver,63,3,1,45.0-50.0%,45.0,50.0,47.5,sad,3,10,0.3,office,driving
64,Designated Driver,63,3,1,50.0-55.0%,50.0,55.0,52.5,anger,4,11,0.36363636363636365,office,driving
64,Designated Driver,63,3,1,55.0-60.0%,55.0,60.0,57.5,anger,3,11,0.2727272727272727,office,driving
64,Designated Driver,63,3,1,60.0-65.0%,60.0,65.0,62.5,sad,5,13,0.38461538461538464,office,driving
64,Designated Driver,63,3,1,65.0-70.0%,65.0,70.0,67.5,sad,8,19,0.42105263157894735,office,driving
64,Designated Driver,63,3,1,70.0-75.0%,70.0,75.0,72.5,neutral,6,12,0.5,office,driving
64,Designated Driver,63,3,1,75.0-80.0%,75.0,80.0,77.5,neutral,11,26,0.4230769230769231,office,driving
64,Designated Driver,63,3,1,80.0-85.0%,80.0,85.0,82.5,anger,7,14,0.5,office,driving
64,Designated Driver,63,3,1,85.0-90.0%,85.0,90.0,87.5,sad,10,17,0.5882352941176471,office,driving
64,Designated Driver,63,3,1,90.0-95.0%,90.0,95.0,92.5,sad,5,8,0.625,office,driving
64,Designated Driver,63,3,1,95.0-100.0%,95.0,100.0,97.5,sad,10,20,0.5,office,driving
65,Supermarket Swap,64,3,2,0.0-5.0%,0.0,5.0,2.5,happy,7,13,0.5384615384615384,game show,
65,Supermarket Swap,64,3,2,5.0-10.0%,5.0,10.0,7.5,happy,4,10,0.4,game show,
65,Supermarket Swap,64,3,2,10.0-15.0%,10.0,15.0,12.5,neutral,5,13,0.38461538461538464,game show,
65,Supermarket Swap,64,3,2,15.0-20.0%,15.0,20.0,17.5,happy,7,16,0.4375,game show,
65,Supermarket Swap,64,3,2,20.0-25.0%,20.0,25.0,22.5,happy,10,15,0.6666666666666666,game show,
65,Supermarket Swap,64,3,2,25.0-30.0%,25.0,30.0,27.5,happy,7,11,0.6363636363636364,game show,
65,Supermarket Swap,64,3,2,30.0-35.0%,30.0,35.0,32.5,happy,10,11,0.9090909090909091,game show,
65,Supermarket Swap,64,3,2,35.0-40.0%,35.0,40.0,37.5,neutral,3,9,0.3333333333333333,game show,
65,Supermarket Swap,64,3,2,40.0-45.0%,40.0,45.0,42.5,happy,3,9,0.3333333333333333,game show,
65,Supermarket Swap,64,3,2,45.0-50.0%,45.0,50.0,47.5,surprise,4,5,0.8,game show,
65,Supermarket Swap,64,3,2,50.0-55.0%,50.0,55.0,52.5,sad,4,11,0.36363636363636365,game show,
65,Supermarket Swap,64,3,2,55.0-60.0%,55.0,60.0,57.5,sad,9,15,0.6,game show,
65,Supermarket Swap,64,3,2,60.0-65.0%,60.0,65.0,62.5,sad,3,5,0.6,game show,
65,Supermarket Swap,64,3,2,65.0-70.0%,65.0,70.0,67.5,disgust,4,10,0.4,game show,
65,Supermarket Swap,64,3,2,70.0-75.0%,70.0,75.0,72.5,disgust,3,4,0.75,game show,
65,Supermarket Swap,64,3,2,75.0-80.0%,75.0,80.0,77.5,sad,7,8,0.875,game show,
65,Supermarket Swap,64,3,2,80.0-85.0%,80.0,85.0,82.5,sad,5,11,0.45454545454545453,game show,
65,Supermarket Swap,64,3,2,85.0-90.0%,85.0,90.0,87.5,disgust,4,11,0.36363636363636365,game show,
65,Supermarket Swap,64,3,2,90.0-95.0%,90.0,95.0,92.5,disgust,4,8,0.5,game show,
65,Supermarket Swap,64,3,2,95.0-100.0%,95.0,100.0,97.5,happy,6,10,0.6,game show,
66,Darmine Doggy Door,65,3,2,0.0-5.0%,0.0,5.0,2.5,happy,3,7,0.42857142857142855,commercial,
66,Darmine Doggy Door,65,3,2,5.0-10.0%,5.0,10.0,7.5,disgust,2,2,1.0,commercial,
66,Darmine Doggy Door,65,3,2,10.0-15.0%,10.0,15.0,12.5,fear,1,1,1.0,commercial,
66,Darmine Doggy Door,65,3,2,15.0-20.0%,15.0,20.0,17.5,happy,3,4,0.75,commercial,
66,Darmine Doggy Door,65,3,2,20.0-25.0%,20.0,25.0,22.5,happy,6,8,0.75,commercial,
66,Darmine Doggy Door,65,3,2,25.0-30.0%,25.0,30.0,27.5,sad,3,4,0.75,commercial,
66,Darmine Doggy Door,65,3,2,30.0-35.0%,30.0,35.0,32.5,neutral,2,4,0.5,commercial,
66,Darmine Doggy Door,65,3,2,35.0-40.0%,35.0,40.0,37.5,anger,3,4,0.75,commercial,
66,Darmine Doggy Door,65,3,2,40.0-45.0%,40.0,45.0,42.5,anger,2,7,0.2857142857142857,commercial,
66,Darmine Doggy Door,65,3,2,45.0-50.0%,45.0,50.0,47.5,happy,3,6,0.5,commercial,
66,Darmine Doggy Door,65,3,2,50.0-55.0%,50.0,55.0,52.5,anger,3,8,0.375,commercial,
66,Darmine Doggy Door,65,3,2,55.0-60.0%,55.0,60.0,57.5,anger,3,6,0.5,commercial,
66,Darmine Doggy Door,65,3,2,60.0-65.0%,60.0,65.0,62.5,anger,4,7,0.5714285714285714,commercial,
66,Darmine Doggy Door,65,3,2,65.0-70.0%,65.0,70.0,67.5,sad,3,8,0.375,commercial,
66,Darmine Doggy Door,65,3,2,70.0-75.0%,70.0,75.0,72.5,happy,3,8,0.375,commercial,
66,Darmine Doggy Door,65,3,2,75.0-80.0%,75.0,80.0,77.5,surprise,4,8,0.5,commercial,
66,Darmine Doggy Door,65,3,2,80.0-85.0%,80.0,85.0,82.5,sad,3,7,0.42857142857142855,commercial,
66,Darmine Doggy Door,65,3,2,85.0-90.0%,85.0,90.0,87.5,sad,4,7,0.5714285714285714,commercial,
66,Darmine Doggy Door,65,3,2,90.0-95.0%,90.0,95.0,92.5,anger,12,13,0.9230769230769231,commercial,
66,Darmine Doggy Door,65,3,2,95.0-100.0%,95.0,100.0,97.5,neutral,7,9,0.7777777777777778,commercial,
67,Ponytail,66,3,2,0.0-5.0%,0.0,5.0,2.5,neutral,2,2,1.0,driving,
67,Ponytail,66,3,2,5.0-10.0%,5.0,10.0,7.5,happy,4,8,0.5,driving,
67,Ponytail,66,3,2,10.0-15.0%,10.0,15.0,12.5,fear,2,3,0.6666666666666666,driving,
