sketch_id,sketch_name,season,episode,category,category2,timestamp,frame_num,normalized_position,character_id,emotion,confidence
6,Biker Guy,1,2,sci-fi/fantasy,,39.78975,954,0.2585034013605442,0,sad,0.7682507634162903
6,Biker Guy,1,2,sci-fi/fantasy,,47.29725,1134,0.326530612244898,0,sad,0.9780815243721008
6,Biker Guy,1,2,sci-fi/fantasy,,53.30325,1278,0.380952380952381,0,happy,0.8678258657455444
6,Biker Guy,1,2,sci-fi/fantasy,,54.054,1296,0.3877551020408163,0,happy,0.5782325267791748
6,Biker Guy,1,2,sci-fi/fantasy,,54.80475,1314,0.3945578231292517,0,disgust,0.5471180081367493
6,Biker Guy,1,2,sci-fi/fantasy,,55.5555,1332,0.40136054421768713,0,sad,0.4417223036289215
6,Biker Guy,1,2,sci-fi/fantasy,,56.30625,1350,0.4081632653061225,0,surprise,0.3642600178718567
6,Biker Guy,1,2,sci-fi/fantasy,,57.057,1368,0.41496598639455784,0,surprise,0.3597186207771301
6,Biker Guy,1,2,sci-fi/fantasy,,60.81075,1458,0.4489795918367347,0,fear,0.6519082188606262
6,Biker Guy,1,2,sci-fi/fantasy,,69.06899999999999,1656,0.5238095238095237,0,surprise,0.4761848151683807
6,Biker Guy,1,2,sci-fi/fantasy,,69.81975,1674,0.5306122448979592,0,sad,0.3691533207893371
6,Biker Guy,1,2,sci-fi/fantasy,,81.83175,1962,0.6394557823129252,1,neutral,0.699226975440979
6,Biker Guy,1,2,sci-fi/fantasy,,81.83175,1962,0.6394557823129252,2,anger,0.4980529248714447
6,Biker Guy,1,2,sci-fi/fantasy,,81.83175,1962,0.6394557823129252,3,neutral,0.9382068514823914
6,Biker Guy,1,2,sci-fi/fantasy,,82.5825,1980,0.6462585034013605,1,neutral,0.7629637718200684
6,Biker Guy,1,2,sci-fi/fantasy,,82.5825,1980,0.6462585034013605,2,neutral,0.4385699033737182
6,Biker Guy,1,2,sci-fi/fantasy,,82.5825,1980,0.6462585034013605,3,neutral,0.974697470664978
6,Biker Guy,1,2,sci-fi/fantasy,,82.5825,1980,0.6462585034013605,4,neutral,0.5629246830940247
6,Biker Guy,1,2,sci-fi/fantasy,,83.33324999999999,1998,0.6530612244897959,1,neutral,0.6882023215293884
6,Biker Guy,1,2,sci-fi/fantasy,,83.33324999999999,1998,0.6530612244897959,2,neutral,0.6204948425292969
6,Biker Guy,1,2,sci-fi/fantasy,,83.33324999999999,1998,0.6530612244897959,3,neutral,0.9583032131195068
6,Biker Guy,1,2,sci-fi/fantasy,,83.33324999999999,1998,0.6530612244897959,5,neutral,0.8129310607910156
6,Biker Guy,1,2,sci-fi/fantasy,,83.33324999999999,1998,0.6530612244897959,6,neutral,0.6756508946418762
6,Biker Guy,1,2,sci-fi/fantasy,,84.08399999999999,2016,0.6598639455782312,1,neutral,0.8709501028060913
6,Biker Guy,1,2,sci-fi/fantasy,,84.08399999999999,2016,0.6598639455782312,2,neutral,0.8874483108520508
6,Biker Guy,1,2,sci-fi/fantasy,,84.08399999999999,2016,0.6598639455782312,3,neutral,0.958844006061554
6,Biker Guy,1,2,sci-fi/fantasy,,84.08399999999999,2016,0.6598639455782312,6,neutral,0.5715487003326416
6,Biker Guy,1,2,sci-fi/fantasy,,84.83475,2034,0.6666666666666666,1,neutral,0.7740829586982727
6,Biker Guy,1,2,sci-fi/fantasy,,84.83475,2034,0.6666666666666666,2,neutral,0.8895682096481323
